,word,log_odds_ratio
1806,carry,-0.5213249172117159
1807,disorder,0.002292742010725185
1808,failure,-0.04287784463916262
1809,denver,0.05342957213509882
1810,comparison,-0.31968040558304917
1811,markets,-0.7688465388447328
1812,identical,0.2093485070944131
1813,rose,0.09333182903514059
1814,represent,-0.19396598282538557
1815,oct,0.18130567736652067
1816,persistent,-0.8239268211042641
1817,parent,-0.028119494732751427
1818,respiratory,-0.0004875605136307152
1819,combination,-0.043139920949239935
1820,focused,-0.06276170310434555
1821,sustained,-0.38948542674785747
1822,pushed,-0.4668934939875728
1823,minimal,0.08051959681988707
1824,agreed,-0.2959482272198513
1825,modest,-0.39613949245028884
1826,birmingham,-0.6708548453723885
1827,pronounced,-0.5710022801257166
1828,michael,-0.10753353798214862
1829,extensive,-0.5963564020699085
1830,inherited,-0.21909177572152963
1831,fibrosis,-0.19137247894722972
1832,points,-0.20049208943096503
1833,tackle,0.1578369151913536
1834,copy,-0.19137247894722972
1835,thursday,0.027543432803392612
1836,amy,-0.3449575019707888
1837,colorado,0.06608834081068317
1838,past,-0.08365517677854309
1839,presentation,-0.19344158122461227
1840,headache,-0.0004875605136307152
1841,individuals,0.043642013199658554
1842,younger,-0.12203374596489278
1843,combinations,0.1578369151913536
1844,various,-0.06317320973386968
1845,dubbed,0.4151167031402673
1846,stressed,-0.35326961375257665
1847,optimistic,-0.32579887890630327
1848,cross,-0.9377124082987103
1849,improvements,-0.06232957733835501
1850,infected,0.04453637409386313
1851,lenox,-0.3669689564262916
1852,replace,0.008273469675146194
1853,career,-0.02787127680703749
1854,advantages,-0.3449575019707888
1855,worst,0.04982585269508784
1856,practice,-0.27475634554371625
1857,scale,-0.04406244527770651
1858,wires,-0.2890009279866233
1859,cord,0.004301587687935313
1860,limitations,-0.32439385720805386
1861,targets,-0.003375742945579146
1862,electric,-0.31231100607367024
1863,labor,-0.7688465388447328
1864,functional,-0.003339068122725877
1865,implanted,-0.04867508000801248
1866,parts,-0.061391102557784905
1867,encourage,-0.32685858253476874
1868,places,-0.37139277666441745
1869,complication,-0.06648005720320571
1870,numbness,-0.4040241676676859
1871,device,0.07241225541849754
1872,stimulation,-0.08043545488677716
1873,blue,-0.214472020557602
1874,city,-0.1291290673566355
1875,reduction,-0.19297005390610955
1876,francisco,-0.31901469236817687
1877,rush,-0.21153423130805232
1878,electronic,0.0856660924616948
1879,gotten,-0.13503906351262576
1880,moment,-0.10599326445347373
1881,beneficial,-0.2507099636498006
1882,rated,-0.2595531367518531
1883,costs,-0.5027930701243075
1884,varying,-0.1918855262389131
1885,period,-0.15056658293933262
1886,shield,-0.19137247894722972
1887,hill,-0.39411931258404775
1888,pacemaker,-0.0661725079459299
1889,state,-0.16351438714405245
1890,runs,-0.06710382976318792
1891,candidate,-0.0075531378904458496
1892,significant,-0.02902081552003752
1893,technologies,-0.16573280763742496
1894,disability,0.09667866409336567
1895,stimulating,-0.19344158122461227
1896,robert,-0.06317320973386968
1897,neurological,-0.005324310617152171
1898,seek,-0.25334587545492915
1899,pocket,-0.3939860058494011
1900,placed,-0.011476976938652949
1901,combat,-0.24568666898256636
1902,wire,0.2557052130254221
1903,painkillers,-0.35254579247959805
1904,sides,0.11172005805501958
1905,medicare,-0.51261623517303
1906,procedures,-0.11080303546861553
1907,precisely,-0.7385224558853285
1908,deliver,-0.29525298323844273
1909,unlike,-0.07765516101367125
1910,determined,-0.041703800289303324
1911,facebook,-0.4097854682377667
1912,comparable,-0.5129814512779266
1913,words,-0.4062694145355116
1914,built,-0.01445018129556056
1915,frequency,0.07137946945406616
1916,hurt,0.022239757092367078
1917,timing,-0.1918855262389131
1918,tired,-0.2595531367518531
1919,model,-0.08155295043580703
1920,story,-0.3996209957711551
1921,ulcers,0.06996770870903084
1922,bruce,-0.4952833772609403
1923,uc,0.2379491251150905
1924,abdominal,-0.04778792429637366
1925,intravenous,-0.19344158122461227
1926,correct,-0.09855462485889281
1927,eight,-0.1604984454459744
1928,annually,-0.09855462485889281
1929,excessive,0.16444600343216775
1930,pfizer,0.04481234441636231
1931,remission,-0.5123542701063942
1932,autoimmune,-0.03921921511110454
1933,mg,-0.0059965478857786315
1934,intestinal,0.03181918552641428
1935,dying,-0.3017925849414015
1936,dosage,-0.044928090486385706
1937,bowel,0.12981055499815902
1938,causing,0.005188576401915672
1939,arms,-0.09855462485889281
1940,investigator,-0.20578007825954872
1941,relevant,-0.1640114934619982
1942,katherine,-0.5909539728437831
1943,penn,-0.8491121661845774
1944,fare,-0.4040241676676859
1945,migraine,0.20361570104111304
1946,sites,-0.261845736256045
1947,melanoma,-0.17254356486681027
1948,stable,-0.22893175887295691
1949,moved,0.050998093710438105
1950,reports,-0.08221343580353793
1951,maximum,-0.13368741050259395
1952,classic,-0.33075327733261206
1953,enough,-0.19434273264271323
1954,possibility,-0.17684133606752772
1955,ill,-0.0667904842548381
1956,run,-0.14147898701631098
1957,allowed,0.07866585031479206
1958,intriguing,-0.3939860058494011
1959,else,-0.28874901974052186
1960,seem,-0.39312483259983116
1961,holy,0.24113741334686029
1962,immune,-0.0763032935498134
1963,weakened,0.3058288785457499
1964,stands,-0.24427712080184288
1965,prompt,-0.1944932828545994
1966,users,-0.25563601336679365
1967,destruction,-0.06586779657397382
1968,sept,-0.10671484360913353
1969,bacteria,0.08246097188076768
1970,eye,-0.004961195977956554
1971,kingdom,-0.19502350580067895
1972,presence,0.07066652327406028
1973,strain,-0.31826710298462485
1974,antibiotics,0.004301587687935313
1975,bloodstream,0.058047844330476876
1976,houston,-0.032638046580324
1977,grail,0.6830431292152007
1978,create,-0.011476976938652949
1979,meaning,-0.13926459109970302
1980,investigated,-0.25470680696352976
1981,anderson,-0.2925394803808442
1982,variety,-0.04061785090826406
1983,international,-0.0754099569908624
1984,battle,0.08872710056739143
1985,sponsored,-0.2671505024074619
1986,thompson,0.11172005805501958
1987,gas,0.2179596720634271
1988,heavily,-0.09456239121929741
1989,eventually,-0.05367195982910732
1990,suspect,-0.2907590393568503
1991,wound,-0.1918855262389131
1992,outside,-0.21253435241401078
1993,tracked,0.006080689818888517
1994,producing,-0.16946569623398242
1995,meaningful,-0.24568666898256636
1996,handful,-0.4554020050264262
1997,bone,-0.1437717431266478
1998,strong,-0.08031075118859467
1999,malignant,0.27688659137618693
2000,keeping,-0.28512306115322
2001,lies,-0.2890009279866233
2002,kill,-0.1085676623251334
2003,susceptible,-0.13368741050259395
2004,lesion,0.526707621550167
2005,tissues,0.15552654984148004
2006,friend,-0.02228933072967742
2007,toxic,-0.055770922541109234
2008,culture,0.1115095215783448
2009,oxygen,0.09333182903514059
2010,obvious,-0.3419579461797818
2011,activate,-0.06586779657397382
2012,particularly,0.010308043846016765
2013,shrinkage,0.2379491251150905
2014,disrupting,0.5919240291049198
2015,expect,-0.10855192343234604
2016,seven,-0.12176289443485051
2017,direct,-0.24711301778498798
2018,keep,-0.14739962975757329
2019,factor,-0.3189667039455874
2020,emerging,-0.17459459703979294
2021,newsweek,-0.1640114934619982
2022,adolescent,0.3058288785457499
2023,links,-0.13368741050259395
2024,st,-0.10620650988084253
2025,supplementation,0.14074637472122623
2026,investigation,-0.024613054305910716
2027,outcomes,-0.19057740934058165
2028,initial,-0.14147898701631098
2029,containing,-0.1466109475715518
2030,preventable,-0.0033031816260430534
2031,certainly,-0.1385419129792164
2032,barcelona,-0.5909539728437831
2033,century,-0.21909177572152963
2034,explore,0.20800552244206694
2035,future,-0.09256392759879456
2036,consult,0.11214353836787065
2037,bones,-0.20822358309470212
2038,investigate,-0.06632592536203777
2039,indicating,0.013939701977806926
2040,recommend,-0.31540326231079363
2041,explain,-0.1751502088892038
2042,describes,0.2908275801778794
2043,absorb,0.1500799186327677
2044,fat,-0.2010561640802922
2045,obesity,-0.1993735476314632
2046,childhood,-0.21613846023092526
2047,believed,-0.03092725148006012
2048,therefore,0.1959118381717145
2049,mary,-0.0075531378904458496
2050,endocrinology,0.05999792967528537
2051,consider,-0.21260927153535633
2052,belly,-0.632706322189772
2053,bmi,-0.15373700305629662
2054,primary,-0.2400010119608123
2055,overweight,-0.20729030803210843
2056,impacts,-0.2890009279866233
2057,advice,-0.269865809289442
2058,supplements,-0.31403278458402567
2059,metabolic,-0.13641855429172997
2060,merits,0.4946561302241976
2061,intervention,-0.02299988307795887
2062,public,-0.22071185241761926
2063,deficiency,-0.12125279020546133
2064,argued,-0.3449575019707888
2065,category,-0.27355379114834916
2066,vitamin,-0.12962783477430562
2067,total,0.00969853522371418
2068,mechanisms,-0.06648005720320571
2069,iu,-0.19137247894722972
2070,healthier,-0.1857388292032545
2071,netherlands,0.014118600291563128
2072,sugar,0.07202010651171195
2073,contributing,-0.1918855262389131
2074,obese,-0.3055730616929667
2075,psychological,0.06097141168984098
2076,alexander,-0.5448371157074492
2077,pros,-0.5448371157074492
2078,syndrome,-0.149558951337856
2079,sensitivity,0.1445639890361425
2080,poland,-0.1640114934619982
2081,relieving,0.04426378493721116
2082,decision,-0.2627522266328463
2083,usual,-0.48989767816150354
2084,foods,-0.13842416215306202
2085,examined,-0.11860511121275605
2086,bloating,0.1500799186327677
2087,psychiatry,-0.09178729205222921
2088,physical,-0.024154943124978578
2089,minnesota,-0.370142847051102
2090,react,0.16986024138263367
2091,diets,-0.2389119691643421
2092,sensitive,0.04537468358842145
2093,psychotherapy,0.11193139545015116
2094,evaluation,-0.7265198649479461
2095,irritable,0.4683569017458783
2096,comment,-0.4850968366258432
2097,limitation,-0.47841151872885723
2098,versus,-0.3294958850708399
2099,improving,0.032836185223173546
2100,considering,-0.32439385720805386
2101,customized,-0.5909539728437831
2102,email,-0.4433235714276179
2103,online,-0.32218964308939274
2104,influenced,-0.2595531367518531
2105,cons,-0.5448371157074492
2106,highest,-0.1385419129792164
2107,individually,-0.2890009279866233
2108,nature,0.15663952635648895
2109,easing,-0.3689018005152286
2110,selective,-0.6151930065992448
2111,messages,-0.1918855262389131
2112,gastroenterology,0.11193139545015116
2113,component,-0.11364329565311597
2114,untreated,-0.003339068122725877
2115,management,-0.2066493694324264
2116,oil,-0.35725821356243953
2117,strokes,-0.2755198718319767
2118,attacks,-0.08014334192291467
2119,skepticism,-0.2270078933913705
2120,fatty,-0.3052901391833115
2121,acids,-0.11826006668490327
2122,omega,-0.1188799962391471
2123,fish,-0.07686726849064238
2124,cardiovascular,-0.28500255022983045
2125,performed,-0.005801449824480838
2126,enlarged,-0.041140580281724445
2127,poorly,0.06048074738138145
2128,backs,-0.19137247894722972
2129,together,-0.2010561640802922
2130,apart,-0.09855462485889281
2131,barely,-0.10114216714211134
2132,continue,-0.17888930037098452
2133,repair,0.0683515827946874
2134,supposed,-0.47841151872885723
2135,canada,-0.1971741264422284
2136,lungs,-0.15860791577996441
2137,compensate,-0.3689018005152286
2138,abbott,-0.1918855262389131
2139,demonstrate,-0.04778792429637366
2140,let,-0.11054437423072695
2141,piece,-0.32579887890630327
2142,killed,-0.37139277666441745
2143,appetite,-0.06648005720320571
2144,undergoing,-0.12558397951025008
2145,infant,-0.261845736256045
2146,neurons,-0.041140580281724445
2147,seizures,-0.33287736291597586
2148,chinese,-0.05003557414522862
2149,prostate,-0.03499876288622639
2150,vision,-0.09400325478793735
2151,affect,-0.10130631641471975
2152,neural,-0.2270078933913705
2153,rna,-0.5909539728437831
2154,lived,-0.49925115103782386
2155,molecule,-0.261845736256045
2156,killing,-0.20822358309470212
2157,link,-0.19435963405642126
2158,headaches,-0.03921921511110454
2159,remove,-0.08866638378562759
2160,viruses,0.06608834081068317
2161,rodents,-0.014356204670914313
2162,develops,-0.066019799989654
2163,crisis,-0.28987721971125735
2164,cell,0.02160928084238515
2165,charity,0.3647557978585097
2166,impossible,-0.42363786442237156
2167,prompted,-0.31231100607367024
2168,barrier,-0.01445018129556056
2169,recurring,-0.014356204670914313
2170,hit,-0.04725552998600045
2171,completely,-0.007825337511956494
2172,urgently,-0.19137247894722972
2173,turn,-0.0010207613205318025
2174,latter,-0.4952833772609403
2175,therapeutic,0.03043013084486062
2176,claimed,-0.5909539728437831
2177,behind,-0.15587366310897308
2178,rash,-0.3449575019707888
2179,africa,-0.14365447787739288
2180,donors,0.1918322679787564
2181,specificity,-0.15373700305629662
2182,speech,-0.06632592536203777
2183,brazil,-0.01445018129556056
2184,stem,-0.014838723383223375
2185,version,-0.19245191477773174
2186,spreads,-0.19137247894722972
2187,john,-0.32492830822551017
2188,born,-0.13641855429172997
2189,personality,-0.11198465371030787
2190,die,-0.20140029668033518
2191,differentiate,0.33500449321653036
2192,gradual,-0.5448371157074492
2193,radiation,-0.2010561640802922
2194,kills,-0.02263903163631591
2195,branch,0.01388107253895133
2196,swollen,-0.33075327733261206
2197,subscribing,-0.32439385720805386
2198,military,0.2371655077004621
2199,aggressive,-0.15286739710195432
2200,pains,-0.014356204670914313
2201,properties,-0.37265169030458106
2202,shifts,0.04399451513337451
2203,bill,-0.5656626579451093
2204,article,-0.22265230799621993
2205,generation,-0.10943756508789036
2206,writes,-0.16105200544229747
2207,picture,-0.10599326445347373
2208,popular,-0.2277991061783436
2209,ad,-0.053373529523085196
2210,website,-0.25334587545492915
2211,face,-0.2529927388084075
2212,path,-0.24427712080184288
2213,skeptical,-0.14365447787739288
2214,stimulator,0.04399451513337451
2215,plenty,-0.26812027960014195
2216,expensive,-0.30756941419942524
2217,hardly,-0.2428840708502892
2218,jumped,0.01388107253895133
2219,financial,-0.20729030803210843
2220,discomfort,-0.21153423130805232
2221,mexico,-0.21153423130805232
2222,general,-0.2173303816018018
2223,insomnia,-0.406882954312762
2224,marijuana,0.07680902829769379
2225,record,-0.19396598282538557
2226,consumed,0.08702792533613564
2227,dollar,-0.014356204670914313
2228,multi,0.5150534077683809
2229,journals,0.11193139545015116
2230,intensity,0.3121902110121447
2231,pharmacology,-0.1918855262389131
2232,experiences,-0.37265169030458106
2233,additionally,0.2371655077004621
2234,statistically,-0.38580956242961084
2235,app,0.3375240862003821
2236,dosing,-0.4668934939875728
2237,user,0.07680902829769379
2238,entered,-0.27355379114834916
2239,track,-0.05760952058876074
2240,obtained,-0.06632592536203777
2241,cannabis,-0.06586779657397382
2242,kidney,-0.2488244200852036
2243,congress,-0.0901690841603368
2244,submitted,-0.12125279020546133
2245,german,-0.0901690841603368
2246,carcinoma,-0.2428840708502892
2247,detailed,-0.14365447787739288
2248,translate,-0.214472020557602
2249,topic,-0.5710022801257166
2250,mineral,-0.31826710298462485
2251,importance,0.007335077237810637
2252,lean,0.4946561302241976
2253,grams,0.050998093710438105
2254,additional,-0.20499233193370367
2255,intake,-0.6140498436935047
2256,secondary,-0.47841151872885723
2257,literature,-0.6151930065992448
2258,suggesting,-0.5221441768525991
2259,programs,-0.41030848591464714
2260,characterized,0.32059778265021427
2261,object,-0.2890009279866233
2262,denmark,-0.19344158122461227
2263,olive,-0.19240137673536567
2264,mothers,-0.3302565021863819
2265,copenhagen,-0.5448371157074492
2266,obstetrician,-0.3689018005152286
2267,bmj,-0.4952833772609403
2268,adequate,-0.8729553249828765
2269,composition,-0.19137247894722972
2270,gynecologist,0.05999792967528537
2271,profound,-0.6357593634415504
2272,adds,-0.3968529130308235
2273,objective,-0.06632592536203777
2274,division,-0.2716130334432269
2275,assessed,-0.24568666898256636
2276,mass,-0.13263750119637105
2277,lasts,-0.14365447787739288
2278,uncomfortable,0.1798111488808106
2279,endocrinologist,-0.2270078933913705
2280,prescribing,-0.08472755856463306
2281,adjust,0.06996770870903084
2282,june,-0.10376831949666596
2283,epilepsy,-0.06648005720320571
2284,extracted,0.33500449321653036
2285,compound,0.06981343028221632
2286,jama,-0.7086851817987279
2287,subjects,-0.24191639746884444
2288,king,-0.1640114934619982
2289,abnormal,-0.11279480424726154
2290,performing,0.18445211046850654
2291,referred,-0.1944932828545994
2292,abnormalities,-0.0901690841603368
2293,traditional,0.17604764862416367
2294,unfortunately,-0.25937982001641746
2295,experiencing,0.3138567215127658
2296,hearing,-0.11280784391704511
2297,spots,-0.09456239121929741
2298,wrong,-0.2066493694324264
2299,tennis,-0.3689018005152286
2300,publish,-0.014356204670914313
2301,relieved,-0.4952833772609403
2302,concluded,-0.21844796827134405
2303,perfectly,0.2379491251150905
2304,tom,-0.03584842498652566
2305,critical,-0.0013470548534302049
2306,fingers,-0.2890009279866233
2307,discussed,0.05999792967528537
2308,established,-0.30603993709774774
2309,individual,-0.18929819050140878
2310,drive,-0.09147817494463399
2311,specialists,-0.17254356486681027
2312,woke,-0.06586779657397382
2313,mr,-0.07952841208742938
2314,prospect,-0.15373700305629662
2315,watch,-0.16946569623398242
2316,weakness,-0.5656626579451093
2317,warrant,0.3058288785457499
2318,played,-0.041140580281724445
2319,panel,-0.2514960075510497
2320,eaten,0.1115095215783448
2321,surgeon,0.0069367516544445364
2322,stories,-0.14240377087029044
2323,miserable,0.0818194554084664
2324,raises,-0.19555667643300512
2325,intensive,-0.5518708859682123
2326,lancet,-0.05973329199254915
2327,wife,0.2521962489155952
2328,facial,0.4746181095658581
2329,wore,0.45975869405368996
2330,blocked,0.02673917314893493
2331,labs,-0.03584842498652566
2332,understand,-0.23337392205748034
2333,headed,-0.06586779657397382
2334,private,-0.009524383511687587
2335,sources,-0.020093978232335385
2336,wait,-0.05973329199254915
2337,powers,-0.066019799989654
2338,thomas,-0.03875936166832469
2339,smoked,-0.19240137673536567
2340,arm,-0.15860791577996441
2341,law,0.14468878172835326
2342,except,-0.1188799962391471
2343,aerobic,0.1115095215783448
2344,decided,-0.21431011273952336
2345,symptomatic,-0.06586779657397382
2346,dangerously,0.16986024138263367
2347,dress,-0.19137247894722972
2348,institutes,-0.08130923567421518
2349,clots,-0.21370744666164998
2350,jr,0.48299645657092666
2351,seemed,-0.20630072119834697
2352,big,-0.13455718429252256
2353,recover,-0.12125279020546133
2354,managed,-0.0901690841603368
2355,volume,0.28532813982038857
2356,illnesses,-0.0667904842548381
2357,clogged,-0.4040241676676859
2358,platelet,-0.5909539728437831
2359,leaders,-0.2428840708502892
2360,tend,-0.3189667039455874
2361,neurologist,-0.1605938020096057
2362,wondered,0.11193139545015116
2363,pretty,-0.20609153732780866
2364,brief,-0.3739196905284072
2365,sister,0.3573404704488094
2366,baltimore,-0.1549261674761707
2367,operation,-0.041703800289303324
2368,george,-0.406882954312762
2369,river,-0.19137247894722972
2370,warned,-0.19396598282538557
2371,academic,0.13542360658989416
2372,playing,0.13083110176787976
2373,artery,0.07648569826768135
2374,figured,-0.17028129408407366
2375,course,-0.07575042858914452
2376,move,-0.017366993530933496
2377,campaigns,-0.014356204670914313
2378,conclusions,-0.25001736514304806
2379,writing,0.06048074738138145
2380,lifting,0.05999792967528537
2381,write,-0.2652126397209601
2382,wedding,-0.014356204670914313
2383,ultrasound,-0.06694678963061322
2384,speak,-0.21909177572152963
2385,colorectal,-0.003375742945579146
2386,addicted,-0.19137247894722972
2387,painless,0.16986024138263367
2388,wsj,-0.5001865587883558
2389,hospitals,-0.10753353798214862
2390,miles,0.11235649144785868
2391,detail,0.05999792967528537
2392,check,-0.15225631794729816
2393,hall,-0.06586779657397382
2394,looked,-0.06026558926193616
2395,salmon,0.06996770870903084
2396,saved,-0.30714564118603804
2397,clot,-0.2095710561559616
2398,kept,-0.1112999222022559
2399,screen,0.05206134085309684
2400,blockage,-0.066019799989654
2401,went,0.01977113644385045
2402,external,0.11193139545015116
2403,guy,0.1115095215783448
2404,screened,-0.09004870359871675
2405,cleared,-0.08704641404551129
2406,colored,0.04399451513337451
2407,ordered,-0.7972364221181002
2408,running,0.09425817328136706
2409,spent,-0.0968803166435946
2410,operating,-0.01445018129556056
2411,break,-0.3212782445674419
2412,clearly,-0.2623120242226507
2413,easily,0.10529566538704813
2414,magnetic,0.2760394077138943
2415,stimulate,0.0740718402691445
2416,compulsive,-0.15373700305629662
2417,brown,-0.192920053840782
2418,announcement,-0.15373700305629662
2419,treats,-0.31826710298462485
2420,powerful,-0.3130104410476929
2421,obsessive,-0.2428840708502892
2422,continued,-0.16250075301230502
2423,expanding,-0.02787127680703749
2424,sham,-0.27355379114834916
2425,score,-0.19502350580067895
2426,electromagnetic,0.41569119025309825
2427,aids,0.06608834081068317
2428,cocktail,0.07680902829769379
2429,bodies,-0.19502350580067895
2430,triggered,-0.2907590393568503
2431,predictive,0.4151167031402673
2432,essential,-0.1944932828545994
2433,trust,0.19283588670553523
2434,commenting,0.2379491251150905
2435,thoracic,0.3573404704488094
2436,ii,0.18970313731527993
2437,magnitude,-0.066019799989654
2438,shrink,-0.4381767323229294
2439,presents,0.41626738976156924
2440,nhs,0.7187307018483391
2441,ineffective,0.0818194554084664
2442,participant,-0.13368741050259395
2443,surprised,-0.364362306751998
2444,relapsed,-0.3689018005152286
2445,stopped,-0.2507099636498006
2446,dean,-0.11198465371030787
2447,closely,0.15793899671122524
2448,squamous,0.1115095215783448
2449,oncologist,-0.5991005626230413
2450,institutions,-0.1918855262389131
2451,teams,0.11193139545015116
2452,created,0.009006935749330036
2453,ovarian,0.07772632179945042
2454,p,0.045091759263485715
2455,block,0.025604338060079643
2456,advises,-0.49725850291367657
2457,grow,-0.06838723699392052
2458,advise,0.02673917314893493
2459,brca,0.06996770870903084
2460,functioning,-0.003339068122725877
2461,maker,-0.27769735118555106
2462,replicate,0.3573404704488094
2463,takes,-0.03095345325700474
2464,chemo,-0.24427712080184288
2465,upon,-0.1549261674761707
2466,hair,-0.14365447787739288
2467,progressing,-0.5909539728437831
2468,anemia,-0.06586779657397382
2469,importantly,0.1798111488808106
2470,aug,-0.27745080958662105
2471,damaged,0.2135296685607895
2472,selected,0.050998093710438105
2473,peter,-0.48989767816150354
2474,scores,-0.04867508000801248
2475,raw,-0.33075327733261206
2476,consumers,-0.2925394803808442
2477,sweden,-0.19555667643300512
2478,unwanted,-0.2428840708502892
2479,wish,-0.5448371157074492
2480,decide,-0.6997130233057998
2481,stockholm,-0.06586779657397382
2482,marketed,-0.17254356486681027
2483,natural,0.06004623560736377
2484,controversy,-0.16105200544229747
2485,december,-0.12824945645830974
2486,cycles,-0.21909177572152963
2487,alternatives,-0.08472755856463306
2488,green,-0.18419277748753562
2489,everyday,-0.1343598106338651
2490,digital,-0.17028129408407366
2491,europe,-0.29801927662617544
2492,approximately,-0.1803389684426188
2493,apps,-0.014356204670914313
2494,surprising,-0.10943756508789036
2495,fertile,-0.19137247894722972
2496,sex,-0.18711754849730358
2497,correctly,-0.08472755856463306
2498,menstrual,-0.06632592536203777
2499,tells,-0.18815029633397373
2500,injury,-0.2628075602839892
2501,david,-0.2863868152668268
2502,box,-0.38663845161514304
2503,saving,-0.5153511529971166
2504,overdose,-0.2890009279866233
2505,transplanted,-0.2890009279866233
2506,successfully,-0.0004875605136307152
2507,waiting,-0.09339153995376835
2508,kidneys,-0.1640114934619982
2509,transplants,0.08872710056739143
2510,accept,0.038994667201976654
2511,recipients,0.2379491251150905
2512,tremendous,-0.13368741050259395
2513,pool,-0.4365694110281685
2514,elizabeth,-0.23503837739990757
2515,awaiting,-0.26812027960014195
2516,partly,-0.4704906758206494
2517,excellent,0.02673917314893493
2518,counseling,-0.7879788371514177
2519,otherwise,0.27510216386737096
2520,resulted,-0.2095710561559616
2521,hepatitis,-0.15373700305629662
2522,philadelphia,-0.23288137884575305
2523,acknowledged,-0.37265169030458106
2524,donor,-0.0901690841603368
2525,remaining,-0.4381767323229294
2526,albeit,0.1115095215783448
2527,pennsylvania,-0.42986877307203614
2528,transplant,0.09512384936435503
2529,accompanying,-0.46925596516431434
2530,organs,-0.02263903163631591
2531,hearts,0.1377556044460038
2532,save,-0.180312409802768
2533,outcome,-0.10071130188820525
2534,profit,-0.28987721971125735
2535,conducted,-0.22258463425766523
2536,infusions,-0.8491121661845774
2537,g,-0.3419579461797818
2538,depressive,0.2179596720634271
2539,key,-0.03661770795609593
2540,regarding,-0.0901690841603368
2541,e,-0.2972287067838324
2542,photos,0.28946071701814996
2543,broader,-0.17459459703979294
2544,requiring,0.11214353836787065
2545,regular,-0.1429951493646593
2546,antidepressant,-0.22465972695018482
2547,prolonged,-0.406882954312762
2548,james,-0.11364329565311597
2549,neuroscience,0.18743916559976137
2550,assessing,-0.4365694110281685
2551,recreational,0.11193139545015116
2552,administered,-0.24225318245550784
2553,reductions,-0.364362306751998
2554,criteria,-0.2925394803808442
2555,developmental,-0.2095710561559616
2556,agent,-0.06663490848119304
2557,psychology,0.20361570104111304
2558,editor,-0.17459459703979294
2559,expressed,-0.0901690841603368
2560,pieces,-0.4952833772609403
2561,produces,-0.13503906351262576
2562,behaviors,-0.0667904842548381
2563,karolinska,-0.014356204670914313
2564,resident,0.41800634470770115
2565,fully,-0.44640989251482577
2566,dietary,-0.3017925849414015
2567,nutrient,-0.06632592536203777
2568,trauma,-0.2925394803808442
2569,unlikely,-0.03921921511110454
2570,feelings,-0.2916464412317891
2571,diagnose,0.08412825119614425
2572,cochrane,-0.5219737762471042
2573,lowest,-0.16573280763742496
2574,whole,-0.12601378134642668
2575,performs,0.16986024138263367
2576,rapidly,-0.261845736256045
2577,buy,-0.3419579461797818
2578,proceedings,0.3707284527064847
2579,answered,-0.7972364221181002
2580,confirmation,-0.23503837739990757
2581,behavioral,-0.3130104410476929
2582,supplement,-0.5094863603785256
2583,interact,-0.3689018005152286
2584,habits,-0.13020982954210783
2585,store,-0.08472755856463306
2586,effectively,0.2769170872445064
2587,helpful,-0.5419570556119074
2588,implications,-0.16573280763742496
2589,weill,-0.28987721971125735
2590,naturally,-0.13641855429172997
2591,shed,-0.24427712080184288
2592,attributed,-0.2270078933913705
2593,necessary,-0.269865809289442
2594,measurable,-0.632706322189772
2595,light,-0.08187246756050877
2596,cornell,-0.28987721971125735
2597,possibly,-0.1216539128050162
2598,collaboration,-0.3449575019707888
2599,appropriate,-0.3606432747904322
2600,puzzle,-0.5909539728437831
2601,duke,-0.21613846023092526
2602,occurring,0.11214353836787065
2603,models,0.17775734191459666
2604,uterine,-0.19240137673536567
2605,randomized,-0.3162527286546396
2606,affecting,-0.22893175887295691
2607,abdomen,-0.17028129408407366
2608,scar,0.03181918552641428
2609,imaging,0.0509947926048519
2610,rarely,-0.10212508612953763
2611,builds,-0.31826710298462485
2612,gynecologists,-0.4381767323229294
2613,knows,-0.337212573137529
2614,definitively,-0.33075327733261206
2615,lowering,-0.047548398178556
2616,reproductive,-0.1549261674761707
2617,lining,0.21114250945467047
2618,movements,-0.08704641404551129
2619,excess,-0.5392691614685069
2620,blind,-0.032638046580324
2621,surprise,0.0015538280686216335
2622,choosing,-0.28987721971125735
2623,improves,0.040466968142604
2624,scarring,-0.10114216714211134
2625,environmental,-0.2907590393568503
2626,contribute,-0.12824945645830974
2627,extreme,-0.192920053840782
2628,ended,-0.3981362556170413
2629,permanently,0.01388107253895133
2630,camera,-0.11280784391704511
2631,louis,-0.22893175887295691
2632,arrive,-0.6708548453723885
2633,pelvic,0.16986024138263367
2634,inserting,-0.10114216714211134
2635,extra,-0.4305243105668405
2636,compounds,0.1255669933544553
2637,coverage,-0.37265169030458106
2638,enter,-0.30697242938513114
2639,manage,0.14137223542949934
2640,surgeries,-0.12558397951025008
2641,nose,0.004301587687935313
2642,obstetricians,-0.6151930065992448
2643,changer,-0.01445018129556056
2644,remarkable,0.1130002585987628
2645,terrible,-0.5909539728437831
2646,incision,0.2534762447793729
2647,tubes,-0.066019799989654
2648,reason,-0.13273540308661666
2649,chemicals,0.04481234441636231
2650,pharmacies,-0.5448371157074492
2651,fail,0.16444600343216775
2652,inside,-0.03872582282258951
2653,dysfunction,0.13356661544106838
2654,tube,-0.10943756508789036
2655,involving,-0.21844796827134405
2656,scored,0.05342957213509882
2657,mystery,-0.1918855262389131
2658,diagnosing,0.328976103360496
2659,spur,-0.28987721971125735
2660,nutrition,-0.1489540259944469
