,news_id,year,month,day
1349,story_reviews_01399,2010.0,9.0,22.0
1350,story_reviews_01400,2010.0,9.0,23.0
1351,story_reviews_01401,,,
1352,story_reviews_01402,,,
1353,story_reviews_01403,2010.0,9.0,21.0
1354,story_reviews_01405,2010.0,9.0,19.0
1355,story_reviews_01406,,,
1356,story_reviews_01407,,,
1357,story_reviews_01408,,,
1358,story_reviews_01409,2010.0,9.0,17.0
1359,story_reviews_01410,,,
1360,story_reviews_01411,,,
1361,story_reviews_01412,2010.0,9.0,14.0
1362,story_reviews_01413,2010.0,9.0,14.0
1363,story_reviews_01414,2010.0,9.0,10.0
1364,story_reviews_01415,2010.0,9.0,7.0
1365,story_reviews_01416,2010.0,9.0,8.0
1366,story_reviews_01417,2010.0,9.0,8.0
1367,story_reviews_01418,,,
1368,story_reviews_01419,2010.0,9.0,5.0
1369,story_reviews_01420,2010.0,9.0,7.0
1370,story_reviews_01421,,,
1371,story_reviews_01422,2010.0,9.0,8.0
1372,story_reviews_01423,,,
1373,story_reviews_01424,2010.0,9.0,7.0
1374,story_reviews_01425,,,
1375,story_reviews_01426,2010.0,8.0,31.0
1376,story_reviews_01427,,,
1377,story_reviews_01428,2010.0,9.0,1.0
1378,story_reviews_01429,,,
1379,story_reviews_01430,2010.0,9.0,2.0
1380,story_reviews_01431,,,
1381,story_reviews_01432,2010.0,9.0,1.0
1382,story_reviews_01433,2010.0,9.0,2.0
1383,story_reviews_01434,2010.0,8.0,30.0
1384,story_reviews_01435,,,
1385,story_reviews_01436,2010.0,8.0,30.0
1386,story_reviews_01437,2010.0,8.0,30.0
1387,story_reviews_01438,,,
1388,story_reviews_01439,2010.0,8.0,29.0
1389,story_reviews_01440,2010.0,8.0,27.0
1390,story_reviews_01441,2010.0,8.0,26.0
1391,story_reviews_01442,,,
1392,story_reviews_01443,2010.0,8.0,25.0
1393,story_reviews_01444,2010.0,8.0,25.0
1394,story_reviews_01445,,,
1395,story_reviews_01446,,,
1396,story_reviews_01447,,,
1397,story_reviews_01448,,,
1398,story_reviews_01449,2010.0,8.0,23.0
1399,story_reviews_01450,,,
1400,story_reviews_01451,2010.0,8.0,19.0
1401,story_reviews_01452,2010.0,8.0,19.0
1402,story_reviews_01453,,,
1403,story_reviews_01454,,,
1404,story_reviews_01455,2010.0,8.0,19.0
1405,story_reviews_01456,,,
1406,story_reviews_01459,,,
1407,story_reviews_01460,2010.0,8.0,17.0
1408,story_reviews_01461,,,
1409,story_reviews_01462,,,
1410,story_reviews_01463,,,
1411,story_reviews_01464,2010.0,8.0,16.0
1412,story_reviews_01465,2010.0,8.0,16.0
1413,story_reviews_01466,2010.0,8.0,13.0
1414,story_reviews_01467,2010.0,8.0,12.0
1415,story_reviews_01468,2010.0,8.0,10.0
1416,story_reviews_01469,2010.0,8.0,11.0
1417,story_reviews_01471,2010.0,8.0,11.0
1418,story_reviews_01472,,,
1419,story_reviews_01473,2010.0,8.0,9.0
1420,story_reviews_01474,2010.0,8.0,5.0
1421,story_reviews_01475,2010.0,8.0,4.0
1422,story_reviews_01476,2010.0,8.0,4.0
1423,story_reviews_01477,2010.0,8.0,3.0
1424,story_reviews_01478,2010.0,8.0,4.0
1425,story_reviews_01479,2010.0,8.0,3.0
1426,story_reviews_01480,2010.0,8.0,2.0
1427,story_reviews_01481,,,
1428,story_reviews_01482,2010.0,8.0,2.0
1429,story_reviews_01483,2010.0,7.0,29.0
1430,story_reviews_01484,,,
1431,story_reviews_01485,,,
1432,story_reviews_01486,2010.0,7.0,26.0
1433,story_reviews_01487,2010.0,7.0,26.0
1434,story_reviews_01488,2010.0,7.0,26.0
1435,story_reviews_01489,,,
1436,story_reviews_01490,2010.0,7.0,24.0
1437,story_reviews_01491,,,
1438,story_reviews_01492,,,
1439,story_reviews_01493,2010.0,7.0,18.0
1440,story_reviews_01494,,,
1441,story_reviews_01495,2010.0,7.0,18.0
1442,story_reviews_01496,,,
1443,story_reviews_01497,2010.0,7.0,14.0
1444,story_reviews_01498,,,
1445,story_reviews_01499,2010.0,7.0,14.0
1446,story_reviews_01500,,,
1447,story_reviews_01501,2010.0,7.0,13.0
1448,story_reviews_01502,2010.0,7.0,13.0
1449,story_reviews_01503,,,
1450,story_reviews_01504,2010.0,7.0,12.0
1451,story_reviews_01505,,,
1452,story_reviews_01506,2010.0,7.0,13.0
1453,story_reviews_01507,2010.0,7.0,12.0
1454,story_reviews_01508,,,
1455,story_reviews_01509,,,
1456,story_reviews_01510,2010.0,7.0,8.0
1457,story_reviews_01511,2010.0,7.0,7.0
1458,story_reviews_01512,,,
1459,story_reviews_01513,2010.0,7.0,5.0
1460,story_reviews_01514,,,
1461,story_reviews_01515,2010.0,6.0,30.0
1462,story_reviews_01516,2010.0,6.0,29.0
1463,story_reviews_01517,,,
1464,story_reviews_01518,,,
1465,story_reviews_01519,2010.0,6.0,28.0
1466,story_reviews_01520,2010.0,6.0,28.0
1467,story_reviews_01521,,,
1468,story_reviews_01522,2010.0,6.0,27.0
1469,story_reviews_01523,2010.0,6.0,24.0
1470,story_reviews_01524,,,
1471,story_reviews_01525,,,
1472,story_reviews_01526,2010.0,6.0,22.0
1473,story_reviews_01527,2010.0,6.0,22.0
1474,story_reviews_01528,2010.0,6.0,22.0
1475,story_reviews_01529,2010.0,6.0,21.0
1476,story_reviews_01531,2010.0,6.0,15.0
1477,story_reviews_01532,2010.0,6.0,16.0
1478,story_reviews_01533,2010.0,6.0,16.0
1479,story_reviews_01534,2010.0,6.0,15.0
1480,story_reviews_01536,,,
1481,story_reviews_01537,,,
1482,story_reviews_01538,2010.0,6.0,9.0
1483,story_reviews_01539,2010.0,6.0,9.0
1484,story_reviews_01540,2010.0,6.0,7.0
1485,story_reviews_01541,2010.0,6.0,7.0
1486,story_reviews_01542,,,
1487,story_reviews_01543,2010.0,6.0,2.0
1488,story_reviews_01544,,,
1489,story_reviews_01546,2010.0,6.0,2.0
1490,story_reviews_01547,,,
1491,story_reviews_01548,2010.0,5.0,28.0
1492,story_reviews_01549,2010.0,5.0,27.0
1493,story_reviews_01550,,,
1494,story_reviews_01551,,,
1495,story_reviews_01552,2010.0,5.0,26.0
1496,story_reviews_01553,2010.0,5.0,24.0
1497,story_reviews_01554,2010.0,5.0,22.0
1498,story_reviews_01555,2010.0,5.0,20.0
1499,story_reviews_01556,2010.0,5.0,20.0
1500,story_reviews_01557,,,
1501,story_reviews_01558,2010.0,5.0,18.0
1502,story_reviews_01559,2010.0,5.0,19.0
1503,story_reviews_01560,2010.0,5.0,12.0
1504,story_reviews_01561,2010.0,5.0,13.0
1505,story_reviews_01562,2010.0,5.0,12.0
1506,story_reviews_01563,2010.0,5.0,13.0
1507,story_reviews_01564,2010.0,5.0,13.0
1508,story_reviews_01565,2010.0,5.0,4.0
1509,story_reviews_01566,,,
1510,story_reviews_01567,,,
1511,story_reviews_01568,,,
1512,story_reviews_01569,2010.0,5.0,4.0
1513,story_reviews_01570,,,
1514,story_reviews_01571,2010.0,4.0,30.0
1515,story_reviews_01572,,,
1516,story_reviews_01573,2010.0,4.0,28.0
1517,story_reviews_01574,2010.0,4.0,28.0
1518,story_reviews_01575,,,
1519,story_reviews_01577,,,
1520,story_reviews_01578,,,
1521,story_reviews_01579,,,
1522,story_reviews_01580,2010.0,4.0,21.0
1523,story_reviews_01581,,,
1524,story_reviews_01582,2010.0,4.0,20.0
1525,story_reviews_01583,,,
1526,story_reviews_01584,,,
1527,story_reviews_01585,2010.0,4.0,15.0
1528,story_reviews_01586,2010.0,4.0,14.0
1529,story_reviews_01587,2010.0,4.0,13.0
1530,story_reviews_01588,2010.0,4.0,13.0
1531,story_reviews_01589,,,
1532,story_reviews_01590,,,
1533,story_reviews_01591,2010.0,4.0,5.0
1534,story_reviews_01592,,,
1535,story_reviews_01593,,,
1536,story_reviews_01594,,,
1537,story_reviews_01595,,,
1538,story_reviews_01596,2010.0,4.0,8.0
1539,story_reviews_01597,2010.0,4.0,5.0
1540,story_reviews_01598,,,
1541,story_reviews_01599,2010.0,4.0,1.0
1542,story_reviews_01600,,,
1543,story_reviews_01601,2010.0,3.0,31.0
1544,story_reviews_01602,,,
1545,story_reviews_01603,,,
1546,story_reviews_01604,,,
1547,story_reviews_01606,2010.0,3.0,23.0
1548,story_reviews_01607,,,
1549,story_reviews_01608,,,
1550,story_reviews_01609,,,
1551,story_reviews_01610,,,
1552,story_reviews_01611,2010.0,3.0,21.0
1553,story_reviews_01612,,,
1554,story_reviews_01613,2010.0,3.0,16.0
1555,story_reviews_01614,2010.0,3.0,15.0
1556,story_reviews_01615,2010.0,3.0,16.0
1557,story_reviews_01616,,,
1558,story_reviews_01617,2010.0,3.0,15.0
1559,story_reviews_01618,,,
1560,story_reviews_01619,2010.0,3.0,11.0
1561,story_reviews_01620,,,
1562,story_reviews_01621,2010.0,3.0,8.0
1563,story_reviews_01622,,,
1564,story_reviews_01623,2010.0,3.0,3.0
1565,story_reviews_01624,2010.0,3.0,4.0
1566,story_reviews_01625,2010.0,3.0,3.0
1567,story_reviews_01626,2010.0,3.0,1.0
1568,story_reviews_01627,,,
1569,story_reviews_01628,2010.0,2.0,27.0
1570,story_reviews_01630,,,
1571,story_reviews_01631,,,
1572,story_reviews_01632,,,
1573,story_reviews_01633,,,
1574,story_reviews_01634,2010.0,2.0,23.0
1575,story_reviews_01635,2010.0,2.0,22.0
1576,story_reviews_01636,,,
1577,story_reviews_01637,,,
1578,story_reviews_01638,2010.0,2.0,15.0
1579,story_reviews_01639,2010.0,2.0,15.0
1580,story_reviews_01640,,,
1581,story_reviews_01641,,,
1582,story_reviews_01642,2010.0,2.0,9.0
1583,story_reviews_01643,,,
1584,story_reviews_01644,2010.0,2.0,5.0
1585,story_reviews_01645,2010.0,2.0,4.0
1586,story_reviews_01646,2010.0,2.0,5.0
1587,story_reviews_01647,2010.0,2.0,4.0
1588,story_reviews_01648,2010.0,2.0,4.0
1589,story_reviews_01649,,,
1590,story_reviews_01650,2014.0,3.0,7.0
1591,story_reviews_01651,2014.0,3.0,7.0
1592,story_reviews_01652,2010.0,2.0,2.0
1593,story_reviews_01653,2010.0,2.0,1.0
1594,story_reviews_01654,,,
1595,story_reviews_01655,,,
1596,story_reviews_01656,,,
1597,story_reviews_01657,2010.0,1.0,28.0
1598,story_reviews_01658,2010.0,1.0,27.0
1599,story_reviews_01659,2010.0,1.0,27.0
1600,story_reviews_01660,2010.0,1.0,27.0
1601,story_reviews_01661,,,
1602,story_reviews_01662,2010.0,1.0,25.0
1603,story_reviews_01663,,,
1604,story_reviews_01665,,,
1605,story_reviews_01666,,,
1606,story_reviews_01667,,,
1607,story_reviews_01668,2010.0,1.0,18.0
1608,story_reviews_01669,2010.0,1.0,13.0
1609,story_reviews_01670,2010.0,1.0,13.0
1610,story_reviews_01671,,,
1611,story_reviews_01672,2010.0,1.0,11.0
1612,story_reviews_01673,2010.0,1.0,12.0
1613,story_reviews_01674,,,
1614,story_reviews_01675,2010.0,1.0,12.0
1615,story_reviews_01676,,,
1616,story_reviews_01677,,,
1617,story_reviews_01678,2010.0,1.0,6.0
1618,story_reviews_01679,2010.0,1.0,7.0
1619,story_reviews_01680,,,
1620,story_reviews_01681,,,
1621,story_reviews_01682,,,
1622,story_reviews_01683,2009.0,12.0,30.0
1623,story_reviews_01684,2009.0,12.0,29.0
1624,story_reviews_01685,,,
1625,story_reviews_01686,2014.0,9.0,17.0
1626,story_reviews_01687,2009.0,12.0,21.0
1627,story_reviews_01688,2009.0,12.0,22.0
1628,story_reviews_01689,2009.0,12.0,21.0
1629,story_reviews_01690,,,
1630,story_reviews_01691,,,
1631,story_reviews_01692,,,
1632,story_reviews_01693,2009.0,12.0,15.0
1633,story_reviews_01694,2009.0,12.0,15.0
1634,story_reviews_01695,2009.0,12.0,15.0
1635,story_reviews_01697,2009.0,12.0,14.0
1636,story_reviews_01698,,,
1637,story_reviews_01699,2009.0,12.0,10.0
